url,domain,section,slug,label
https://www.foxnews.com/politics/harris-supporters-say-shell-fix-immigration-blame-trump-for-border-crisis-immigration-blame-trump-border-crisis,www.foxnews.com,politics,harris-supporters-say-shell-fix-immigration-blame-trump-for-border-crisis-immigration-blame-trump-border-crisis,fox
https://www.foxnews.com/world/israel-says-conducted-retaliatory-strikes-against-hezbollah-lebanon-struck-hamas-gaza.print,www.foxnews.com,world,israel-says-conducted-retaliatory-strikes-against-hezbollah-lebanon-struck-hamas-gaza.print,fox
https://www.foxnews.com/entertainment/harrison-ford-mocks-conan-obrien-star-wars-dis-cant-f-ing-remember,www.foxnews.com,entertainment,harrison-ford-mocks-conan-obrien-star-wars-dis-cant-f-ing-remember,fox
https://www.foxnews.com/lifestyle/franklin-grahams-samaritans-purse-sponsors-21-ambulances-israel-replace-destroyed-hamas,www.foxnews.com,lifestyle,franklin-grahams-samaritans-purse-sponsors-21-ambulances-israel-replace-destroyed-hamas,fox
https://www.foxnews.com/entertainment/bruce-willis-shares-sweet-embrace-daughter-tallulah-makes-funny-faces-playful-snaps.print,www.foxnews.com,entertainment,bruce-willis-shares-sweet-embrace-daughter-tallulah-makes-funny-faces-playful-snaps.print,fox
https://www.foxnews.com/politics/secret-service-protocol-changed-amid-presidential-assassination-attempts-through-years,www.foxnews.com,politics,secret-service-protocol-changed-amid-presidential-assassination-attempts-through-years,fox
https://www.foxnews.com/world/hezbollah-hits-israel-deadliest-attack-months-long-conflict-idf-says-raising-fears-escalation.print,www.foxnews.com,world,hezbollah-hits-israel-deadliest-attack-months-long-conflict-idf-says-raising-fears-escalation.print,fox
https://www.foxnews.com/media/fox-nation-debut-american-history-series-kelsey-grammer,www.foxnews.com,media,fox-nation-debut-american-history-series-kelsey-grammer,fox
https://www.foxnews.com/politics/trump-calls-liz-cheney-low-iq-war-hawk-after-appearance-support-harris,www.foxnews.com,politics,trump-calls-liz-cheney-low-iq-war-hawk-after-appearance-support-harris,fox
https://www.foxnews.com/media/trump-hints-he-appear-joe-rogan-podcast-i-think-im-doing-it.print,www.foxnews.com,media,trump-hints-he-appear-joe-rogan-podcast-i-think-im-doing-it.print,fox
https://www.foxnews.com/us/stairwell-b-story-14-survivors-north-tower-9-11,www.foxnews.com,us,stairwell-b-story-14-survivors-north-tower-9-11,fox
https://www.foxnews.com/lifestyle/best-vegetables-for-health-nutritionists,www.foxnews.com,lifestyle,best-vegetables-for-health-nutritionists,fox
https://www.foxnews.com/sports/eagles-nick-sirianni-has-heated-spat-fans-after-close-win-vs-browns,www.foxnews.com,sports,eagles-nick-sirianni-has-heated-spat-fans-after-close-win-vs-browns,fox
https://www.foxnews.com/lifestyle/americas-unique-thanksgiving-stuffing-preferences-state-by-state,www.foxnews.com,lifestyle,americas-unique-thanksgiving-stuffing-preferences-state-by-state,fox
https://www.foxnews.com/politics/wisconsin-kicks-off-election-season-first-widely-available-absentee-ballots.print,www.foxnews.com,politics,wisconsin-kicks-off-election-season-first-widely-available-absentee-ballots.print,fox
https://www.foxnews.com/media/kamala-harris-struggling-how-shes-different-biden-the-view-surprises-cnn-panel.print,www.foxnews.com,media,kamala-harris-struggling-how-shes-different-biden-the-view-surprises-cnn-panel.print,fox
https://www.foxnews.com/sports/transgender-athlete-defeated-woman-competitor-major-uk-competition-championship-epic-comeback.print,www.foxnews.com,sports,transgender-athlete-defeated-woman-competitor-major-uk-competition-championship-epic-comeback.print,fox
https://www.foxnews.com/politics/black-lives-matter-blames-us-praises-cuban-regime-social-media-erupts,www.foxnews.com,politics,black-lives-matter-blames-us-praises-cuban-regime-social-media-erupts,fox
https://www.foxnews.com/politics/how-us-government-dole-out-aid-victims-hurricanes-milton-helene,www.foxnews.com,politics,how-us-government-dole-out-aid-victims-hurricanes-milton-helene,fox
https://www.foxnews.com/politics/biden-admin-rushing-industrialize-us-oceans-stop-climate-change-environmental-wrecking-ball,www.foxnews.com,politics,biden-admin-rushing-industrialize-us-oceans-stop-climate-change-environmental-wrecking-ball,fox
https://www.foxnews.com/us/honduran-illegal-immigrant-deported-twice-sentenced-texas-burglary-ring,www.foxnews.com,us,honduran-illegal-immigrant-deported-twice-sentenced-texas-burglary-ring,fox
https://www.foxnews.com/us/colorado-mayor-speaks-out-after-video-armed-venezuelan-gang-apartment-goes-viral.print,www.foxnews.com,us,colorado-mayor-speaks-out-after-video-armed-venezuelan-gang-apartment-goes-viral.print,fox
https://www.foxnews.com/us/remains-of-kansas-priest-who-died-in-korean-war-identified.print,www.foxnews.com,us,remains-of-kansas-priest-who-died-in-korean-war-identified.print,fox
https://www.foxnews.com/us/anti-israel-yale-protesters-joining-columbia-students-in-tear-down-our-society-ivy-league-movement-law-prof,www.foxnews.com,us,anti-israel-yale-protesters-joining-columbia-students-in-tear-down-our-society-ivy-league-movement-law-prof,fox
https://www.foxnews.com/sports/idaho-gov-praises-boise-states-decision-forfeit-womens-volleyball-match-against-team-trans-player,www.foxnews.com,sports,idaho-gov-praises-boise-states-decision-forfeit-womens-volleyball-match-against-team-trans-player,fox
https://www.foxnews.com/entertainment/billy-joel-weight-loss-madison-square-garden,www.foxnews.com,entertainment,billy-joel-weight-loss-madison-square-garden,fox
https://www.foxnews.com/food-drink/tequila-more-than-shot-fun-facts-spirit,www.foxnews.com,food-drink,tequila-more-than-shot-fun-facts-spirit,fox
https://www.foxnews.com/lifestyle/americans-need-face-face-civil-discussions-folks-outside-bubble.print,www.foxnews.com,lifestyle,americans-need-face-face-civil-discussions-folks-outside-bubble.print,fox
https://www.foxnews.com/media/mom-dad-complain-11-year-old-daughter-forced-share-bed-biological-male-school-trip,www.foxnews.com,media,mom-dad-complain-11-year-old-daughter-forced-share-bed-biological-male-school-trip,fox
https://www.foxnews.com/media/slap-face-media-government-downplaying-venezuelan-gangs-says-woman-fled-colorado-apartment,www.foxnews.com,media,slap-face-media-government-downplaying-venezuelan-gangs-says-woman-fled-colorado-apartment,fox
https://www.foxnews.com/us/seven-deadly-sins-biker-gang-founder-kills-7-people-dog.print,www.foxnews.com,us,seven-deadly-sins-biker-gang-founder-kills-7-people-dog.print,fox
https://www.foxnews.com/politics/trump-indicted-second-time-election-subversion-case-brought-special-counsel-jack-smith.print,www.foxnews.com,politics,trump-indicted-second-time-election-subversion-case-brought-special-counsel-jack-smith.print,fox
https://www.foxnews.com/sports/san-jose-state-police-battle-womens-volleyball-transgender-culture-war,www.foxnews.com,sports,san-jose-state-police-battle-womens-volleyball-transgender-culture-war,fox
https://www.foxnews.com/politics/power-rankings-trump-maintains-lead-two-top-issues-ahead-vp-debate,www.foxnews.com,politics,power-rankings-trump-maintains-lead-two-top-issues-ahead-vp-debate,fox
https://www.foxnews.com/entertainment/kate-moss-50-victorias-secret-fashion-show-surprise-appearance-daughter-lila-22,www.foxnews.com,entertainment,kate-moss-50-victorias-secret-fashion-show-surprise-appearance-daughter-lila-22,fox
https://www.foxnews.com/politics/5-more-house-democrats-call-biden-drop-out#&_intcmp=fnhpbt5,www.foxnews.com,politics,5-more-house-democrats-call-biden-drop-out,fox
https://www.foxnews.com/politics/riley-gaines-visits-rnc-message-new-york-ag-letitia-james-democrats-claiming-party-women.print,www.foxnews.com,politics,riley-gaines-visits-rnc-message-new-york-ag-letitia-james-democrats-claiming-party-women.print,fox
https://www.foxnews.com/entertainment/hilary-duff-how-i-met-your-father-series-sequel-hulu,www.foxnews.com,entertainment,hilary-duff-how-i-met-your-father-series-sequel-hulu,fox
https://www.foxnews.com/politics/flashback-harris-campaign-senior-adviser-several-insensitive-comments-women-gay-people,www.foxnews.com,politics,flashback-harris-campaign-senior-adviser-several-insensitive-comments-women-gay-people,fox
https://www.foxnews.com/politics/michigan-becomes-top-gop-senate-target-mike-rogers-ties-dem-opponent-among-older-voters,www.foxnews.com,politics,michigan-becomes-top-gop-senate-target-mike-rogers-ties-dem-opponent-among-older-voters,fox
https://www.foxnews.com/sports/american-women-players-settle-suit-vs-us-soccer-for-24m,www.foxnews.com,sports,american-women-players-settle-suit-vs-us-soccer-for-24m,fox
https://www.foxnews.com/sports/herschel-walker-says-obama-forgot-our-fight-right-vote-after-scolding-black-voters-against-harris,www.foxnews.com,sports,herschel-walker-says-obama-forgot-our-fight-right-vote-after-scolding-black-voters-against-harris,fox
https://www.foxnews.com/us/would-be-trump-assassin-wants-judge-cannon-recuse-herself-dismissing-document-case.print,www.foxnews.com,us,would-be-trump-assassin-wants-judge-cannon-recuse-herself-dismissing-document-case.print,fox
https://www.foxnews.com/politics/nj-announces-emergency-dune-repairs-shore-town-penalized-doing-itself,www.foxnews.com,politics,nj-announces-emergency-dune-repairs-shore-town-penalized-doing-itself,fox
https://www.foxnews.com/media/cnn-political-director-warns-trouble-sign-harris-she-lags-white-male-voters-key-states,www.foxnews.com,media,cnn-political-director-warns-trouble-sign-harris-she-lags-white-male-voters-key-states,fox
https://www.foxnews.com/food-drink/japanese-souffle-pancake-gaining-popularity-us-origin-story-hawaii-15-years-ago,www.foxnews.com,food-drink,japanese-souffle-pancake-gaining-popularity-us-origin-story-hawaii-15-years-ago,fox
https://www.foxnews.com/lifestyle/garlic-planting-roasting-cooking-health-benefits,www.foxnews.com,lifestyle,garlic-planting-roasting-cooking-health-benefits,fox
https://www.foxnews.com/sports/olympic-boxer-deemed-have-male-chromosomes-wins-fight-46-seconds-opponent-left-tears-after-hard-hits,www.foxnews.com,sports,olympic-boxer-deemed-have-male-chromosomes-wins-fight-46-seconds-opponent-left-tears-after-hard-hits,fox
https://www.foxnews.com/sports/womens-volleyball-team-transgender-player-getting-police-security-amid-backlash-lawsuit,www.foxnews.com,sports,womens-volleyball-team-transgender-player-getting-police-security-amid-backlash-lawsuit,fox
https://www.foxnews.com/politics/oprah-winfrey-makes-surprise-dnc-appearance-rail-against-man-she-once-considered-running-office,www.foxnews.com,politics,oprah-winfrey-makes-surprise-dnc-appearance-rail-against-man-she-once-considered-running-office,fox
https://www.foxnews.com/media/cnn-brian-stelter-reliable-sources-2021.print,www.foxnews.com,media,cnn-brian-stelter-reliable-sources-2021.print,fox
https://www.foxnews.com/world/german-bureaucrat-under-fire-trashing-british-wwii-hero-inspired-israeli-army,www.foxnews.com,world,german-bureaucrat-under-fire-trashing-british-wwii-hero-inspired-israeli-army,fox
https://www.foxnews.com/us/sniper-killed-would-be-trump-assassin-one-million-shot-source,www.foxnews.com,us,sniper-killed-would-be-trump-assassin-one-million-shot-source,fox
https://www.foxnews.com/politics/rfk-jr-corporate-media-attacked-more-president-trump,www.foxnews.com,politics,rfk-jr-corporate-media-attacked-more-president-trump,fox
https://www.foxnews.com/politics/harris-trump-showdown-leading-law-enforcement-group-takes-sides-presidential-election,www.foxnews.com,politics,harris-trump-showdown-leading-law-enforcement-group-takes-sides-presidential-election,fox
https://www.foxnews.com/media/cnn-brian-stelter-hunter-biden-disinformation-conference,www.foxnews.com,media,cnn-brian-stelter-hunter-biden-disinformation-conference,fox
https://www.foxnews.com/food-drink/tiktok-video-fast-food-restaurant-shows-how-speedy-machine-makes-salad-bowl-no-time,www.foxnews.com,food-drink,tiktok-video-fast-food-restaurant-shows-how-speedy-machine-makes-salad-bowl-no-time,fox
https://www.foxnews.com/lifestyle/this-day-history-feb-17-1801-jefferson-elected-president-party-politics-nation,www.foxnews.com,lifestyle,this-day-history-feb-17-1801-jefferson-elected-president-party-politics-nation,fox
https://www.foxnews.com/media/fox-news-channel-dominates-cnn-msnbc-during-historic-news-cycle-of-third-quarter.print,www.foxnews.com,media,fox-news-channel-dominates-cnn-msnbc-during-historic-news-cycle-of-third-quarter.print,fox
https://www.foxnews.com/media/biden-called-out-border-crisis-texas-democrat-absolutely-president-should-be-here,www.foxnews.com,media,biden-called-out-border-crisis-texas-democrat-absolutely-president-should-be-here,fox
https://www.foxnews.com/politics/biden-admin-unveils-sweeping-new-actions-increasing-costs-oil-gas-leasing,www.foxnews.com,politics,biden-admin-unveils-sweeping-new-actions-increasing-costs-oil-gas-leasing,fox
https://www.foxnews.com/media/cnn-brian-stelter-andrew-cuomo-leadership-hope-not-false-hope.print,www.foxnews.com,media,cnn-brian-stelter-andrew-cuomo-leadership-hope-not-false-hope.print,fox
https://www.foxnews.com/lifestyle/texas-woman-accidentally-swallows-partial-dentures-how-medical-team-saved,www.foxnews.com,lifestyle,texas-woman-accidentally-swallows-partial-dentures-how-medical-team-saved,fox
https://www.foxnews.com/entertainment/americas-got-talent-judge-heidi-klum-did-not-expect-9-year-olds-epic-tina-turner-performance,www.foxnews.com,entertainment,americas-got-talent-judge-heidi-klum-did-not-expect-9-year-olds-epic-tina-turner-performance,fox
https://www.foxnews.com/health/study-reveals-extreme-weathers-impact-seniors-attendance-doctor-appointments,www.foxnews.com,health,study-reveals-extreme-weathers-impact-seniors-attendance-doctor-appointments,fox
https://www.foxnews.com/lifestyle/this-day-history-feb-12-1809-abraham-lincoln-born-kentucky,www.foxnews.com,lifestyle,this-day-history-feb-12-1809-abraham-lincoln-born-kentucky,fox
https://www.foxnews.com/lifestyle/national-pow-mia-recognition-day-reminds-americans-nobility-war-heroes-ongoing-need-do-better.print,www.foxnews.com,lifestyle,national-pow-mia-recognition-day-reminds-americans-nobility-war-heroes-ongoing-need-do-better.print,fox
https://www.foxnews.com/food-drink/7-sneaky-calorie-culprits-healthy-green-salad,www.foxnews.com,food-drink,7-sneaky-calorie-culprits-healthy-green-salad,fox
https://www.foxnews.com/sports/national-womens-soccer-league-faces-lawsuit-former-employee-alleges-sexual-assault,www.foxnews.com,sports,national-womens-soccer-league-faces-lawsuit-former-employee-alleges-sexual-assault,fox
https://www.foxnews.com/lifestyle/tony-bennett-own-words-i-feel-i-have-been-truly-blessed,www.foxnews.com,lifestyle,tony-bennett-own-words-i-feel-i-have-been-truly-blessed,fox
https://www.foxnews.com/lifestyle/this-day-history-april-1-1945-us-forces-invade-okinawa-last-major-battle-wwii,www.foxnews.com,lifestyle,this-day-history-april-1-1945-us-forces-invade-okinawa-last-major-battle-wwii,fox
https://www.foxnews.com/politics/esper-replacement-chris-miller-tells-us-troops-its-time-to-come-home,www.foxnews.com,politics,esper-replacement-chris-miller-tells-us-troops-its-time-to-come-home,fox
https://www.foxnews.com/lifestyle/armed-forces-day-honor-flight-mission-bbq,www.foxnews.com,lifestyle,armed-forces-day-honor-flight-mission-bbq,fox
https://www.foxnews.com/lifestyle/thanksgiving-casserole-preferences-state-google-trends,www.foxnews.com,lifestyle,thanksgiving-casserole-preferences-state-google-trends,fox
https://www.foxnews.com/media/kamala-harris-tells-the-view-she-cant-think-anything-she-would-have-done-differently-from-biden.print,www.foxnews.com,media,kamala-harris-tells-the-view-she-cant-think-anything-she-would-have-done-differently-from-biden.print,fox
https://www.foxnews.com/politics/balance-power-trump-campaign-slams-sen-tester-radically-out-touch-after-abortion-ad-rollout,www.foxnews.com,politics,balance-power-trump-campaign-slams-sen-tester-radically-out-touch-after-abortion-ad-rollout,fox
https://www.foxnews.com/politics/from-shark-tank-campaign-trail-mark-cuban-teams-up-kamala-harris.print,www.foxnews.com,politics,from-shark-tank-campaign-trail-mark-cuban-teams-up-kamala-harris.print,fox
https://www.foxnews.com/politics/supreme-court-rules-favor-colorado-graphic-designer-refused-create-same-sex-wedding-websites,www.foxnews.com,politics,supreme-court-rules-favor-colorado-graphic-designer-refused-create-same-sex-wedding-websites,fox
https://www.foxnews.com/food-drink/great-weeknight-dinner-classic-meatballs-garlic-bread-chef-favorite.print,www.foxnews.com,food-drink,great-weeknight-dinner-classic-meatballs-garlic-bread-chef-favorite.print,fox
https://www.foxnews.com/us/virginia-teacher-shot-6-year-old-student-classroom-says-shell-never-forget-look-face,www.foxnews.com,us,virginia-teacher-shot-6-year-old-student-classroom-says-shell-never-forget-look-face,fox
https://www.foxnews.com/entertainment/shawn-mendes-camila-cabello-split-break-up-relationship,www.foxnews.com,entertainment,shawn-mendes-camila-cabello-split-break-up-relationship,fox
https://www.foxnews.com/media/kamala-harris-dnc-undertaking-largest-gaslighting-operation-history-politics-says-house-speaker,www.foxnews.com,media,kamala-harris-dnc-undertaking-largest-gaslighting-operation-history-politics-says-house-speaker,fox
https://www.foxnews.com/us/illegal-immigrants-terrorism-ties-exploit-border-homeland-security-warns,www.foxnews.com,us,illegal-immigrants-terrorism-ties-exploit-border-homeland-security-warns,fox
https://www.foxnews.com/health/mother-frantic-save-clinical-trial-could-cure-daughter-treatment-sitting-fridge.print,www.foxnews.com,health,mother-frantic-save-clinical-trial-could-cure-daughter-treatment-sitting-fridge.print,fox
https://www.foxnews.com/media/ted-nugent-tucker-carlson-fox-nation-constitution-bear-arms.print,www.foxnews.com,media,ted-nugent-tucker-carlson-fox-nation-constitution-bear-arms.print,fox
https://www.foxnews.com/media/analysis-finds-americans-need-extra-11400-afford-basics-gop-lawmakers-blame-bidenomics,www.foxnews.com,media,analysis-finds-americans-need-extra-11400-afford-basics-gop-lawmakers-blame-bidenomics,fox
https://www.foxnews.com/entertainment/matt-damons-advice-josh-hartnett-while-filming-oppenheimer-so-unhelpful,www.foxnews.com,entertainment,matt-damons-advice-josh-hartnett-while-filming-oppenheimer-so-unhelpful,fox
https://www.foxnews.com/us/former-secret-service-agent-warns-agency-stretched-thin-new-responsibilities-lack-manpower,www.foxnews.com,us,former-secret-service-agent-warns-agency-stretched-thin-new-responsibilities-lack-manpower,fox
https://www.foxnews.com/media/new-book-shows-alleged-biden-harris-divide-surfaced-earlier-previous-president-vp-rifts-critics.print,www.foxnews.com,media,new-book-shows-alleged-biden-harris-divide-surfaced-earlier-previous-president-vp-rifts-critics.print,fox
https://www.foxnews.com/us/venezuelan-tren-de-aragua-gang-recruiting-kids-out-texas-middle-schools.print,www.foxnews.com,us,venezuelan-tren-de-aragua-gang-recruiting-kids-out-texas-middle-schools.print,fox
https://www.foxnews.com/entertainment/jelly-roll-gives-powerful-testimony-congress-fentanyl-part-problem,www.foxnews.com,entertainment,jelly-roll-gives-powerful-testimony-congress-fentanyl-part-problem,fox
https://www.foxnews.com/politics/video-resurfaces-harris-chanting-down-deportation-2018-parade-disgraced-actor,www.foxnews.com,politics,video-resurfaces-harris-chanting-down-deportation-2018-parade-disgraced-actor,fox
https://www.foxnews.com/media/thousands-anti-israel-protesters-descend-white-house-praising-hamas-slamming-genocide-joe,www.foxnews.com,media,thousands-anti-israel-protesters-descend-white-house-praising-hamas-slamming-genocide-joe,fox
https://www.foxnews.com/politics/haitian-migration-roils-town-battleground-state-signs-pro-trump-support-rise.print,www.foxnews.com,politics,haitian-migration-roils-town-battleground-state-signs-pro-trump-support-rise.print,fox
https://www.foxnews.com/lifestyle/105-year-old-woman-graduates-stanford-university-83-years-leaving-campus-amazing,www.foxnews.com,lifestyle,105-year-old-woman-graduates-stanford-university-83-years-leaving-campus-amazing,fox
https://www.foxnews.com/official-polls/fox-news-poll-trump-hedge-biden-potential-2024-rematch,www.foxnews.com,official-polls,fox-news-poll-trump-hedge-biden-potential-2024-rematch,fox
https://www.foxnews.com/lifestyle/meet-the-american-who-first-recorded-blues-nations-original-pop-diva-mamie-smith,www.foxnews.com,lifestyle,meet-the-american-who-first-recorded-blues-nations-original-pop-diva-mamie-smith,fox
https://www.foxnews.com/travel/replica-anne-frank-hidden-annex-unveiled-new-york-city,www.foxnews.com,travel,replica-anne-frank-hidden-annex-unveiled-new-york-city,fox
https://www.foxnews.com/sports/who-imane-khelif-algerian-olympic-boxer-deemed-have-male-chromosomes.print,www.foxnews.com,sports,who-imane-khelif-algerian-olympic-boxer-deemed-have-male-chromosomes.print,fox
https://www.foxnews.com/lifestyle/from-salmon-shark-best-worst-fish-health-according-experts,www.foxnews.com,lifestyle,from-salmon-shark-best-worst-fish-health-according-experts,fox
